timestamp,symbol,open,high,low,close,trades,volume,vwap,lastSize,turnover,homeNotional,foreignNotional
2020-05-29 00:31:00+00:00,XBTUSD,9398.0,9398.5,9398.0,9398.0,7,2177,9398.4962,1.0,23164229,0.2316422900000001,2177.0
2020-05-29 00:32:00+00:00,XBTUSD,9398.0,9398.5,9398.0,9398.5,5,220,9398.4962,100.0,2340911,0.02340911,220.0
2020-05-29 00:33:00+00:00,XBTUSD,9398.5,9399.0,9398.5,9399.0,28,9356,9399.3796,201.0,99544583,0.99544583,9356.0
2020-05-29 00:34:00+00:00,XBTUSD,9399.0,9399.0,9398.5,9398.5,4,132,9399.3796,6.0,1404479,0.01404479,132.0
2020-05-29 00:35:00+00:00,XBTUSD,9398.5,9400.0,9398.5,9400.0,28,2934,9400.2632,27.0,31213712,0.31213711999999993,2934.0
2020-05-29 00:36:00+00:00,XBTUSD,9400.0,9425.0,9399.5,9425.0,44,4124,9407.3377,214.0,43838812,0.43838812,4124.0
2020-05-29 00:37:00+00:00,XBTUSD,9425.0,9425.5,9424.5,9425.0,14,6241,9425.0707,1.0,66217012,0.6621701199999998,6241.0
2020-05-29 00:38:00+00:00,XBTUSD,9425.0,9425.5,9425.0,9425.5,4,606,9425.0,4.0,6429660,0.0642966,606.0
2020-05-29 00:39:00+00:00,XBTUSD,9425.5,9426.0,9385.0,9385.0,144,84797,9394.0817,19800.0,902720529,9.02720529,84797.0
2020-05-29 00:40:00+00:00,XBTUSD,9385.0,9405.5,9400.5,9405.0,22,1415,9402.9149,183.0,15049294,0.15049294,1415.0
2020-05-29 00:41:00+00:00,XBTUSD,9405.0,9405.0,9405.0,9405.0,2,370,9404.5,368.0,3934210,0.039342100000000005,370.0
2020-05-29 00:42:00+00:00,XBTUSD,9405.0,9450.5,9405.0,9450.5,118,36849,9433.0724,900.0,390652359,3.90652359,36849.0
2020-05-29 00:43:00+00:00,XBTUSD,9450.5,9452.0,9450.0,9452.0,53,39419,9450.9026,30.0,417098968,4.17098968,39419.0
2020-05-29 00:44:00+00:00,XBTUSD,9452.0,9473.5,9451.5,9452.0,74,23493,9461.6331,1.0,248305410,2.4830541,23493.0
2020-05-29 00:45:00+00:00,XBTUSD,9452.0,9452.5,9451.5,9452.0,20,1578,9452.6893,1.0,16695213,0.16695212999999998,1578.0
2020-05-29 00:46:00+00:00,XBTUSD,9452.0,9451.5,9451.5,9451.5,6,627,9452.0,5.0,6633660,0.06633660000000001,627.0
2020-05-29 00:47:00+00:00,XBTUSD,9451.5,9452.0,9451.5,9452.0,2,11,9452.0,9.0,116380,0.0011638,11.0
2020-05-29 00:48:00+00:00,XBTUSD,9452.0,9451.5,9451.5,9451.5,2,843,9452.0,841.0,8918940,0.08918939999999999,843.0
2020-05-29 00:49:00+00:00,XBTUSD,9451.5,9451.5,9451.5,9451.5,2,3,9452.0,2.0,31740,0.0003174,3.0
2020-05-29 00:50:00+00:00,XBTUSD,9451.5,9452.0,9451.5,9452.0,11,1460,9452.0,6.0,15446800,0.154468,1460.0
2020-05-29 00:51:00+00:00,XBTUSD,9452.0,9452.0,9451.5,9452.0,21,11447,9452.0,100.0,121109260,1.2110926000000002,11447.0
2020-05-29 00:52:00+00:00,XBTUSD,9452.0,9452.5,9452.0,9452.5,11,2106,9452.6893,4.0,22281376,0.22281376000000008,2106.0
2020-05-29 00:53:00+00:00,XBTUSD,9452.5,9453.0,9452.5,9453.0,14,864,9452.5,21.0,9140256,0.09140256,864.0
2020-05-29 00:54:00+00:00,XBTUSD,9453.0,9452.5,9452.5,9452.5,2,10,9452.5,8.0,105790,0.0010579,10.0
2020-05-29 00:55:00+00:00,XBTUSD,9452.5,9452.5,9452.5,9452.5,1,2,9452.5,2.0,21158,0.00021158,2.0
2020-05-29 00:56:00+00:00,XBTUSD,9452.5,9452.5,9452.5,9452.5,0,0,,,0,0.0,0.0
2020-05-29 00:57:00+00:00,XBTUSD,9452.5,9452.5,9452.0,9452.0,12,845,9452.6893,2.0,8939407,0.08939407,845.0
2020-05-29 00:58:00+00:00,XBTUSD,9452.0,9452.5,9452.0,9452.0,19,3005,9452.6893,530.0,31792899,0.31792899,3005.0
2020-05-29 00:59:00+00:00,XBTUSD,9452.0,9452.5,9452.0,9452.0,4,111,9452.6893,4.0,1174280,0.0117428,111.0
2020-05-29 01:00:00+00:00,XBTUSD,9452.0,9452.5,9452.0,9452.5,2,335,9452.6893,334.0,3543966,0.035439660000000005,335.0
2020-05-29 01:01:00+00:00,XBTUSD,9452.5,9452.5,9452.0,9452.5,11,4403,9452.6893,8.0,46579718,0.46579718,4403.0
2020-05-29 01:02:00+00:00,XBTUSD,9452.5,9452.5,9452.5,9452.5,4,512,9452.5,400.0,5416448,0.05416448,512.0
2020-05-29 01:03:00+00:00,XBTUSD,9452.5,9452.5,9452.5,9452.5,0,0,,,0,0.0,0.0
2020-05-29 01:04:00+00:00,XBTUSD,9452.5,9452.5,9452.0,9452.5,4,698,9452.6893,334.0,7384144,0.07384144000000001,698.0
2020-05-29 01:05:00+00:00,XBTUSD,9452.5,9452.0,9452.0,9452.0,5,670,9452.0,573.0,7088600,0.070886,670.0
2020-05-29 01:06:00+00:00,XBTUSD,9452.0,9453.0,9452.0,9452.5,21,12553,9452.6893,334.0,132798189,1.3279818899999998,12553.0
2020-05-29 01:07:00+00:00,XBTUSD,9452.5,9453.0,9452.5,9452.5,4,609,9452.5,250.0,6442611,0.06442611000000001,609.0
2020-05-29 01:08:00+00:00,XBTUSD,9452.5,9452.5,9452.0,9452.0,10,1768,9452.6893,100.0,18704603,0.18704603,1768.0
2020-05-29 01:09:00+00:00,XBTUSD,9452.0,9452.0,9430.5,9430.5,84,15510,9439.3053,1.0,164321902,1.64321902,15510.0
2020-05-29 01:10:00+00:00,XBTUSD,9430.5,9430.5,9430.0,9430.0,13,893,9430.5,104.0,9469372,0.09469372,893.0
2020-05-29 01:11:00+00:00,XBTUSD,9430.0,9430.0,9424.0,9424.0,91,22443,9427.7364,222.0,238067409,2.3806740899999994,22443.0
2020-05-29 01:12:00+00:00,XBTUSD,9424.0,9424.0,9422.0,9422.0,54,16234,9423.2944,844.0,172283976,1.7228397599999998,16234.0
2020-05-29 01:13:00+00:00,XBTUSD,9422.0,9421.5,9420.0,9420.0,35,11036,9420.6312,808.0,117151154,1.17151154,11036.0
2020-05-29 01:14:00+00:00,XBTUSD,9420.0,9420.5,9420.5,9420.5,2,1680,9420.5,840.0,17833200,0.178332,1680.0
2020-05-29 01:15:00+00:00,XBTUSD,9420.5,9420.5,9420.5,9420.5,1,5132,9420.5,5132.0,54476180,0.5447618000000001,5132.0
2020-05-29 01:16:00+00:00,XBTUSD,9420.5,9420.5,9420.0,9420.0,9,487,9420.6312,11.0,5169653,0.05169653,487.0
2020-05-29 01:17:00+00:00,XBTUSD,9420.0,9420.5,9420.5,9420.5,1,9,9420.5,9.0,95535,0.00095535,9.0
2020-05-29 01:18:00+00:00,XBTUSD,9420.5,9420.0,9385.0,9420.0,103,50313,9401.1469,163.0,535217527,5.352175270000001,50313.0
2020-05-29 01:19:00+00:00,XBTUSD,9420.0,9420.5,9420.0,9420.0,2,2,9420.6312,1.0,21231,0.00021231,2.0
2020-05-29 01:20:00+00:00,XBTUSD,9420.0,9420.0,9419.0,9419.0,19,2775,9419.7438,30.0,29459930,0.2945993,2775.0
2020-05-29 01:21:00+00:00,XBTUSD,9419.0,9419.5,9419.0,9419.5,3,2080,9419.7438,840.0,22081680,0.22081679999999998,2080.0
2020-05-29 01:22:00+00:00,XBTUSD,9419.5,9419.5,9419.0,9419.5,8,1854,9419.7438,840.0,19683078,0.19683078,1854.0
2020-05-29 01:23:00+00:00,XBTUSD,9419.5,9419.5,9419.0,9419.5,2,11,9419.7438,10.0,116777,0.00116777,11.0
2020-05-29 01:24:00+00:00,XBTUSD,9419.5,9419.5,9419.0,9419.0,2,10002,9419.7438,2.0,106181234,1.06181234,10002.0
2020-05-29 01:25:00+00:00,XBTUSD,9419.0,9419.0,9419.0,9419.0,1,10,9419.0,10.0,106170,0.0010617,10.0
2020-05-29 01:26:00+00:00,XBTUSD,9419.0,9419.5,9419.5,9419.5,2,1200,9420.0,600.0,12739200,0.127392,1200.0
2020-05-29 01:27:00+00:00,XBTUSD,9419.5,9419.5,9419.5,9419.5,3,12,9420.0,10.0,127392,0.00127392,12.0
2020-05-29 01:28:00+00:00,XBTUSD,9419.5,9419.5,9419.5,9419.5,0,0,,,0,0.0,0.0
2020-05-29 01:29:00+00:00,XBTUSD,9419.5,9419.5,9419.5,9419.5,0,0,,,0,0.0,0.0
2020-05-29 01:30:00+00:00,XBTUSD,9419.5,9419.0,9419.0,9419.0,2,10,9419.0,9.0,106170,0.0010617,10.0
2020-05-29 01:31:00+00:00,XBTUSD,9419.0,9419.5,9419.0,9419.0,11,342,9419.7438,44.0,3631013,0.03631013,342.0
2020-05-29 01:32:00+00:00,XBTUSD,9419.0,9419.0,9419.0,9419.0,3,366,9419.0,178.0,3885822,0.03885822,366.0
2020-05-29 01:33:00+00:00,XBTUSD,9419.0,9419.0,9419.0,9419.0,0,0,,,0,0.0,0.0
2020-05-29 01:34:00+00:00,XBTUSD,9419.0,9422.0,9419.0,9422.0,56,30199,9419.7438,24.0,320594447,3.2059444700000004,30199.0
2020-05-29 01:35:00+00:00,XBTUSD,9422.0,9428.0,9422.5,9428.0,37,10596,9425.9591,50.0,112418128,1.1241812800000002,10596.0
2020-05-29 01:36:00+00:00,XBTUSD,9428.0,9432.0,9428.5,9432.0,57,16977,9431.293,75.0,180016592,1.80016592,16977.0
2020-05-29 01:37:00+00:00,XBTUSD,9432.0,9437.0,9433.0,9437.0,39,17774,9436.633,24.0,188363197,1.88363197,17774.0
2020-05-29 01:38:00+00:00,XBTUSD,9437.0,9440.0,9437.0,9440.0,46,9195,9439.3053,38.0,97412379,0.97412379,9195.0
2020-05-29 01:39:00+00:00,XBTUSD,9440.0,9440.5,9440.0,9440.5,10,335,9440.0,1.0,3548655,0.03548655,335.0
2020-05-29 01:40:00+00:00,XBTUSD,9440.5,9442.0,9440.5,9442.0,20,2414,9441.0876,10.0,25569213,0.25569213,2414.0
2020-05-29 01:41:00+00:00,XBTUSD,9442.0,9442.0,9441.5,9442.0,9,1410,9441.979,2.0,14934718,0.14934718000000002,1410.0
2020-05-29 01:42:00+00:00,XBTUSD,9442.0,9442.0,9442.0,9442.0,1,400,9442.0,400.0,4236400,0.042364,400.0
2020-05-29 01:43:00+00:00,XBTUSD,9442.0,9442.0,9441.5,9441.5,3,31,9441.979,8.0,328329,0.0032832900000000003,31.0
2020-05-29 01:44:00+00:00,XBTUSD,9441.5,9441.5,9441.5,9441.5,1,10,9441.0,10.0,105920,0.0010592000000000002,10.0
2020-05-29 01:45:00+00:00,XBTUSD,9441.5,9441.5,9441.5,9441.5,5,10882,9441.0,1246.0,115262144,1.15262144,10882.0
2020-05-29 01:46:00+00:00,XBTUSD,9441.5,9441.5,9440.0,9440.0,16,1555,9441.0876,5.0,16470638,0.16470638,1555.0
2020-05-29 01:47:00+00:00,XBTUSD,9440.0,9440.5,9440.0,9440.5,4,12,9440.0,9.0,127116,0.00127116,12.0
2020-05-29 01:48:00+00:00,XBTUSD,9440.5,9440.5,9440.0,9440.0,14,426,9440.0,2.0,4512618,0.04512618,426.0
2020-05-29 01:49:00+00:00,XBTUSD,9440.0,9440.5,9440.0,9440.5,6,1110,9440.0,24.0,11758230,0.11758230000000001,1110.0
2020-05-29 01:50:00+00:00,XBTUSD,9440.5,9441.0,9440.5,9441.0,7,4153,9441.0876,100.0,43992629,0.43992629,4153.0
2020-05-29 01:51:00+00:00,XBTUSD,9441.0,9441.5,9441.0,9441.5,10,1089,9441.0,75.0,11534688,0.11534687999999994,1089.0
2020-05-29 01:52:00+00:00,XBTUSD,9441.5,9441.5,9441.5,9441.5,0,0,,,0,0.0,0.0
2020-05-29 01:53:00+00:00,XBTUSD,9441.5,9442.0,9441.5,9442.0,3,125,9441.979,100.0,1323895,0.01323895,125.0
2020-05-29 01:54:00+00:00,XBTUSD,9442.0,9442.0,9441.5,9442.0,2,22,9441.979,20.0,233004,0.00233004,22.0
2020-05-29 01:55:00+00:00,XBTUSD,9442.0,9442.0,9442.0,9442.0,0,0,,,0,0.0,0.0
2020-05-29 01:56:00+00:00,XBTUSD,9442.0,9442.0,9441.5,9441.5,3,32,9441.979,20.0,338934,0.00338934,32.0
2020-05-29 01:57:00+00:00,XBTUSD,9441.5,9442.0,9441.5,9442.0,3,3,9441.979,1.0,31775,0.00031775,3.0
2020-05-29 01:58:00+00:00,XBTUSD,9442.0,9442.0,9441.5,9441.5,2,2,9441.979,1.0,21183,0.00021183,2.0
2020-05-29 01:59:00+00:00,XBTUSD,9441.5,9442.0,9441.5,9442.0,3,3,9441.979,1.0,31775,0.00031775,3.0
2020-05-29 02:00:00+00:00,XBTUSD,9442.0,9442.0,9442.0,9442.0,1,1,9442.0,1.0,10591,0.00010591,1.0
2020-05-29 02:01:00+00:00,XBTUSD,9442.0,9442.0,9441.5,9442.0,18,2118,9441.979,110.0,22432076,0.22432076,2118.0
2020-05-29 02:02:00+00:00,XBTUSD,9442.0,9443.0,9442.0,9442.5,15,956,9442.8706,1.0,10124978,0.10124978000000004,956.0
2020-05-29 02:03:00+00:00,XBTUSD,9442.5,9444.5,9443.0,9444.5,20,2131,9443.7624,10.0,22566415,0.22566415,2131.0
2020-05-29 02:04:00+00:00,XBTUSD,9444.5,9444.5,9444.0,9444.5,3,14,9444.6543,10.0,148234,0.00148234,14.0
2020-05-29 02:05:00+00:00,XBTUSD,9444.5,9444.5,9444.0,9444.5,7,1476,9444.6543,24.0,15627890,0.15627890000000005,1476.0
2020-05-29 02:06:00+00:00,XBTUSD,9444.5,9445.0,9444.5,9444.5,2,20,9444.5,10.0,211760,0.0021176,20.0
2020-05-29 02:07:00+00:00,XBTUSD,9444.5,9445.0,9444.5,9444.5,3,22,9444.5,10.0,232936,0.00232936,22.0
2020-05-29 02:08:00+00:00,XBTUSD,9444.5,9445.0,9444.5,9445.0,5,371,9444.5,1.0,3928148,0.03928148,371.0
2020-05-29 02:09:00+00:00,XBTUSD,9445.0,9445.0,9444.5,9444.5,9,612,9444.5,278.0,6479856,0.06479856,612.0
2020-05-29 02:10:00+00:00,XBTUSD,9444.5,9445.0,9444.5,9444.5,9,675,9444.5,5.0,7146900,0.071469,675.0
2020-05-29 02:11:00+00:00,XBTUSD,9444.5,9444.5,9444.5,9444.5,1,938,9444.5,938.0,9931544,0.09931544,938.0
2020-05-29 02:12:00+00:00,XBTUSD,9444.5,9444.5,9444.5,9444.5,1,10,9444.5,10.0,105880,0.0010588,10.0
2020-05-29 02:13:00+00:00,XBTUSD,9444.5,9444.5,9444.5,9444.5,0,0,,,0,0.0,0.0
2020-05-29 02:14:00+00:00,XBTUSD,9444.5,9444.5,9444.5,9444.5,0,0,,,0,0.0,0.0
2020-05-29 02:15:00+00:00,XBTUSD,9444.5,9445.0,9444.5,9445.0,3,343,9444.5,8.0,3631684,0.03631684,343.0
2020-05-29 02:16:00+00:00,XBTUSD,9445.0,9445.0,9444.5,9444.5,6,2832,9444.5,1242.0,29985216,0.29985216000000003,2832.0
2020-05-29 02:17:00+00:00,XBTUSD,9444.5,9445.0,9444.5,9445.0,7,223,9444.5,153.0,2361124,0.02361124,223.0
2020-05-29 02:18:00+00:00,XBTUSD,9445.0,9445.0,9445.0,9445.0,2,2,9444.5,1.0,21176,0.00021176,2.0
2020-05-29 02:19:00+00:00,XBTUSD,9445.0,9445.0,9445.0,9445.0,13,1203,9444.5,200.0,12737364,0.12737363999999998,1203.0
2020-05-29 02:20:00+00:00,XBTUSD,9445.0,9445.5,9445.0,9445.0,7,1370,9445.5464,10.0,14504200,0.14504199999999998,1370.0
2020-05-29 02:21:00+00:00,XBTUSD,9445.0,9445.5,9445.0,9445.0,2,503,9445.5464,500.0,5325761,0.05325761,503.0
2020-05-29 02:22:00+00:00,XBTUSD,9445.0,9445.0,9445.0,9445.0,0,0,,,0,0.0,0.0
2020-05-29 02:23:00+00:00,XBTUSD,9445.0,9445.5,9445.0,9445.0,6,2265,9445.5464,25.0,23979581,0.23979581000000005,2265.0
2020-05-29 02:24:00+00:00,XBTUSD,9445.0,9445.0,9445.0,9445.0,0,0,,,0,0.0,0.0
2020-05-29 02:25:00+00:00,XBTUSD,9445.0,9445.5,9445.5,9445.5,1,1,9445.5,1.0,10587,0.00010587,1.0
2020-05-29 02:26:00+00:00,XBTUSD,9445.5,9446.0,9445.5,9445.5,14,2939,9446.4387,334.0,31114859,0.3111485900000001,2939.0
2020-05-29 02:27:00+00:00,XBTUSD,9445.5,9446.0,9445.5,9445.5,5,686,9446.4387,500.0,7262497,0.07262497000000001,686.0
2020-05-29 02:28:00+00:00,XBTUSD,9445.5,9446.0,9446.0,9446.0,2,88,9446.5,87.0,931568,0.00931568,88.0
2020-05-29 02:29:00+00:00,XBTUSD,9446.0,9445.5,9445.5,9445.5,1,1,9445.5,1.0,10587,0.00010587,1.0
2020-05-29 02:30:00+00:00,XBTUSD,9445.5,9453.0,9445.5,9452.5,59,13535,9450.9026,10.0,143215241,1.43215241,13535.0
2020-05-29 02:31:00+00:00,XBTUSD,9452.5,9453.0,9452.5,9453.0,10,2888,9452.5,7.0,30552152,0.30552152,2888.0
2020-05-29 02:32:00+00:00,XBTUSD,9453.0,9453.0,9452.5,9453.0,3,85,9452.5,1.0,899215,0.00899215,85.0
2020-05-29 02:33:00+00:00,XBTUSD,9453.0,9453.0,9453.0,9453.0,3,2452,9452.5,1180.0,25939708,0.25939708,2452.0
2020-05-29 02:34:00+00:00,XBTUSD,9453.0,9452.5,9452.5,9452.5,1,2,9452.5,2.0,21158,0.00021158,2.0
2020-05-29 02:35:00+00:00,XBTUSD,9452.5,9453.0,9452.5,9453.0,9,679,9452.5,10.0,7183141,0.07183141,679.0
2020-05-29 02:36:00+00:00,XBTUSD,9453.0,9453.0,9453.0,9453.0,1,50,9452.5,50.0,528950,0.0052895,50.0
2020-05-29 02:37:00+00:00,XBTUSD,9453.0,9453.0,9452.5,9453.0,3,778,9452.5,1.0,8230462,0.08230462,778.0
2020-05-29 02:38:00+00:00,XBTUSD,9453.0,9452.5,9452.5,9452.5,1,2,9452.5,2.0,21158,0.00021158,2.0
2020-05-29 02:39:00+00:00,XBTUSD,9452.5,9453.0,9452.5,9453.0,10,95,9452.5,6.0,1005005,0.01005005,95.0
2020-05-29 02:40:00+00:00,XBTUSD,9453.0,9453.0,9452.5,9452.5,6,855,9452.5,500.0,9045045,0.09045045,855.0
2020-05-29 02:41:00+00:00,XBTUSD,9452.5,9453.0,9452.5,9453.0,4,4,9452.5,1.0,42316,0.00042316,4.0
2020-05-29 02:42:00+00:00,XBTUSD,9453.0,9453.0,9452.5,9452.5,2,10,9452.5,9.0,105790,0.0010579,10.0
2020-05-29 02:43:00+00:00,XBTUSD,9452.5,9453.0,9452.5,9452.5,9,673,9452.5,1.0,7119667,0.07119666999999999,673.0
2020-05-29 02:44:00+00:00,XBTUSD,9452.5,9453.0,9453.0,9453.0,1,1,9452.5,1.0,10579,0.00010579,1.0
2020-05-29 02:45:00+00:00,XBTUSD,9453.0,9453.0,9452.5,9452.5,4,2219,9452.5,4.0,23474801,0.23474801,2219.0
2020-05-29 02:46:00+00:00,XBTUSD,9452.5,9453.0,9452.5,9453.0,10,351,9452.5,10.0,3713229,0.03713229,351.0
2020-05-29 02:47:00+00:00,XBTUSD,9453.0,9453.0,9452.5,9452.5,10,351,9452.5,1.0,3713229,0.037132290000000005,351.0
2020-05-29 02:48:00+00:00,XBTUSD,9452.5,9453.0,9452.5,9453.0,3,3,9452.5,1.0,31737,0.00031737,3.0
2020-05-29 02:49:00+00:00,XBTUSD,9453.0,9453.0,9453.0,9453.0,1,1,9452.5,1.0,10579,0.00010579,1.0
2020-05-29 02:50:00+00:00,XBTUSD,9453.0,9453.0,9453.0,9453.0,0,0,,,0,0.0,0.0
2020-05-29 02:51:00+00:00,XBTUSD,9453.0,9453.0,9453.0,9453.0,0,0,,,0,0.0,0.0
2020-05-29 02:52:00+00:00,XBTUSD,9453.0,9452.5,9452.5,9452.5,1,500,9452.5,500.0,5289500,0.052895000000000005,500.0
2020-05-29 02:53:00+00:00,XBTUSD,9452.5,9453.0,9452.5,9453.0,8,112,9452.5,4.0,1184848,0.01184848,112.0
2020-05-29 02:54:00+00:00,XBTUSD,9453.0,9453.0,9452.5,9452.5,6,118,9452.5,1.0,1248322,0.01248322,118.0
2020-05-29 02:55:00+00:00,XBTUSD,9452.5,9453.0,9452.5,9453.0,5,372,9452.5,2.0,3935388,0.03935388,372.0
2020-05-29 02:56:00+00:00,XBTUSD,9453.0,9453.0,9453.0,9453.0,11,379,9452.5,1.0,4009441,0.04009441,379.0
2020-05-29 02:57:00+00:00,XBTUSD,9453.0,9453.0,9453.0,9453.0,0,0,,,0,0.0,0.0
2020-05-29 02:58:00+00:00,XBTUSD,9453.0,9456.5,9448.5,9456.5,62,27260,9453.5829,142.0,288373587,2.88373587,27260.0
2020-05-29 02:59:00+00:00,XBTUSD,9456.5,9453.0,9452.5,9453.0,17,1761,9452.5,50.0,18629619,0.18629619,1761.0
2020-05-29 03:00:00+00:00,XBTUSD,9453.0,9454.0,9447.0,9447.0,31,30657,9452.6893,21.0,324322022,3.2432202199999995,30657.0
2020-05-29 03:01:00+00:00,XBTUSD,9447.0,9453.5,9447.0,9453.0,56,2855,9451.7958,129.0,30206324,0.30206324,2855.0
2020-05-29 03:02:00+00:00,XBTUSD,9453.0,9453.0,9447.0,9448.0,14,821,9452.6893,1.0,8685982,0.08685981999999999,821.0
2020-05-29 03:03:00+00:00,XBTUSD,9448.0,9448.0,9447.5,9447.5,9,42,9448.2237,4.0,444569,0.00444569,42.0
2020-05-29 03:04:00+00:00,XBTUSD,9447.5,9448.0,9447.5,9447.5,4,298,9448.2237,10.0,3154062,0.03154062,298.0
2020-05-29 03:05:00+00:00,XBTUSD,9447.5,9448.5,9448.0,9448.5,18,3661,9448.0,500.0,38748024,0.3874802400000001,3661.0
2020-05-29 03:06:00+00:00,XBTUSD,9448.5,9448.5,9448.5,9448.5,4,120,9448.0,10.0,1270080,0.012700799999999998,120.0
2020-05-29 03:07:00+00:00,XBTUSD,9448.5,9448.5,9448.5,9448.5,2,2,9448.0,1.0,21168,0.00021168,2.0
2020-05-29 03:08:00+00:00,XBTUSD,9448.5,9448.0,9448.0,9448.0,4,4,9448.0,1.0,42336,0.00042336,4.0
2020-05-29 03:09:00+00:00,XBTUSD,9448.0,9448.0,9448.0,9448.0,0,0,,,0,0.0,0.0
2020-05-29 03:10:00+00:00,XBTUSD,9448.0,9448.0,9448.0,9448.0,1,4,9448.0,4.0,42336,0.00042336,4.0
2020-05-29 03:11:00+00:00,XBTUSD,9448.0,9448.0,9448.0,9448.0,1,1,9448.0,1.0,10584,0.00010584,1.0
2020-05-29 03:12:00+00:00,XBTUSD,9448.0,9449.0,9448.0,9449.0,6,378,9449.1165,1.0,4000751,0.04000751000000001,378.0
